adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/yw898RboPq7qg6hnw4ACDhilncg.jpg,"[18, 35, 10749]",49687,it,Matrimonio all'italiana,"In Naples, in the Second World War, the wolf businessman Domenico Soriano meets the seventeen years old whore Filumena Marturano in a brothel during an allied bombing. Two years later, in the post-war, they meet each other by chance and begin a long affair. For twenty-two years, Filumena is his mistress and administrates his shops in Naples while Domenico is traveling. When Domenico decides to marry the young cashier of his bakery, Filumena lures him as if she were near to death and he marries her. Later he annuls their matrimony, and she tells him that she has three sons that she raised secretly, one of them is his legitimate son but she does not disclose his identity. The middle-age Domenico uses the most different subterfuges trying to find which teenager might be his son.",7.334,/1VVQFXwr4i6QSAoPnCs9UmGTUVw.jpg,1964-12-18,Marriage Italian Style,False,7.8,327
False,/m8VEQqhxWb7AYMzZLURcMmjsWPP.jpg,[35],27670,it,Non ci resta che piangere,"A teacher (Saverio) and a schoolkeeper (Mario) get lost in the Italian countryside. They find themselves in the late 15th century, they met Leonardo da Vinci and try to teach him how to play cards, they try to stop Columbus, they sing beatles's song etc...",6.789,/aTHhTvqMRSnbaILwCXVeSqMLcDO.jpg,1984-12-20,Nothing Left to Do but Cry,False,7.8,803
False,/dWo0QUa5tC6GGVNJmdIyLX4xDjQ.jpg,"[14, 16, 18, 878]",14069,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",23.906,/fS41b13LZEtL9VYUlMobXZqvk41.jpg,2006-07-15,The Girl Who Leapt Through Time,False,7.8,1360
False,/r6tJswJKgWiTacx1JcA3BQ5LIUq.jpg,"[18, 80, 36]",29458,it,I cento passi,"The true story of Peppino Impastato, a political activist who opposed the Mafia in the small town of Cinisi, Sicily.  ""One hundred steps"" was the distance between Impastato's house and the house of Mafia boss Tano Badalamenti.",7.465,/bOlvydlHIKQO7h29O6tXL1m05Xa.jpg,2000-09-01,One Hundred Steps,False,7.8,475
False,/2SLCv08lTj0T0f2mMXVmaajhfcL.jpg,"[16, 18, 14, 9648, 878]",15916,ja,天使のたまご,"A mysterious young girl wanders a desolate, otherworldly landscape, carrying a large egg.",6.943,/dRUB7sDcedqatDfyuRqyQulmW97.jpg,1985-12-22,Angel's Egg,False,7.8,220
False,/1aspiiXDHVizaCYTNaWwRQSmXCh.jpg,[18],990,en,The Hustler,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,11.796,/aSwY6gsACNgtoKpXFPwDovfWF1m.jpg,1961-09-25,The Hustler,False,7.8,614
False,/fxXwBvym6DkqkO4AWn8OjwMfMc1.jpg,[35],9421,fr,Le Dîner de cons,"For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",8.298,/7ukFDHExWul2Zz3L0OH8CaZCp2Z.jpg,1998-04-15,The Dinner Game,False,7.8,1294
False,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,"[16, 14, 12, 35, 10751]",400160,en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",319.55,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,2020-08-14,The SpongeBob Movie: Sponge on the Run,False,7.8,2047
False,/AcAMkNfQ21cL7EJzs5eVx24k3H4.jpg,"[27, 18]",3763,ja,鬼婆,"While her son, Kichi, is away at war, a woman and her daughter-in-law survive by killing samurai who stray into their swamp, then selling whatever valuables they find. Both are devastated when they learn that Kichi has died, but his wife soon begins an affair with a neighbor who survived the war, Hachi. The mother disapproves and, when she can't steal Hachi for herself, tries to scare her daughter-in-law with a mysterious mask from a dead samurai.",6.989,/3jRBxiATS9HqbbPzoxUN3uq2D9g.jpg,1964-11-21,Onibaba,False,7.8,201
False,/dI8UCV6SlYWmxp50WGbq94stBVA.jpg,"[18, 80, 53]",575452,it,Il traditore,"Palermo, Sicily, 1980. Mafia member Tommaso Buscetta decides to move to Brazil with his family fleeing the constant war between the different clans of the criminal organization. But when, after living several misfortunes, he is forced to return to Italy, he makes a bold decision that will change his life and the destiny of Cosa Nostra forever.",12.619,/o2e3hWoVm5DFttvPRYaD0G3jrwi.jpg,2019-05-23,The Traitor,False,7.8,854
False,/tBIUBCP6x5rOSyvytX2oVSp1gQ9.jpg,"[10749, 18]",61979,es,Tres metros sobre el cielo,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi (Maria Valverde) is a girl from upper-middle class that is educated in goodness and innocence . Hache (Mario Casas) is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense",59.579,/57D3h8wb3LMURTyG0dv2VtHfvCM.jpg,2010-12-03,Three Steps Above Heaven,False,7.8,1992
False,/3cRh1P510l6qxLn4RfcUQKABZ50.jpg,"[18, 28, 53, 80, 9648]",10775,cn,無間道,"Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.",14.132,/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg,2002-12-12,Infernal Affairs,False,7.8,996
False,/oUNAGuc28xNxeUg2NpXuT3qKup0.jpg,[18],11005,en,Awakenings,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",13.349,/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg,1990-12-04,Awakenings,False,7.8,1608
False,/uVvp8WMOFoImQaQTM7WAYZKi5vW.jpg,[18],33602,en,Temple Grandin,"A biopic of Temple Grandin, an autistic woman who has become one of top scientists in humane livestock handling.",10.344,/gQhQ6yEkUkDDo1zugpq46PJN8xZ.jpg,2010-02-06,Temple Grandin,False,7.8,257
False,/kl7nwmkLbxdQcxNSl1lr85T33LM.jpg,"[18, 10749, 10752]",887,en,The Best Years of Our Lives,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare. Captain Fred Derry is returning to a loveless marriage; Sergeant Al Stephenson is a stranger to a family that's grown up without him; and young sailor Homer Parrish is tormented by the loss of his hands. Can these three men find the courage to rebuild their world? Or are the best years of their lives a thing of the past?",10.026,/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg,1946-12-25,The Best Years of Our Lives,False,7.8,365
False,/fO0qXJnBJYuWJ5dvWWGXfRF8MXA.jpg,"[18, 35]",382591,fr,Demain tout commence,A man without attachments or responsibilities suddenly finds himself with an abandoned baby and leaves for London to try and find the mother. Eight years later after he and his daughter become inseparable Gloria's mother reappears.,16.534,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,2016-12-07,Two Is a Family,False,7.8,2461
False,/wW50eWduWhdZl9Oez5BE56LA0vk.jpg,"[80, 53]",1480,en,Touch of Evil,"When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.",14.777,/kgxSjcvrWmJXB62eCsWJJtUcDxD.jpg,1958-03-30,Touch of Evil,False,7.8,952
False,/aRvoRaR4l7Bxzjch5ioi5dZzrsX.jpg,[35],583,en,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",14.299,/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,1979-08-17,Life of Brian,False,7.8,2999
False,/wE5JGzujfvDPMIfFjJyrhXFjZLc.jpg,"[16, 10751, 35]",10193,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",55.533,/4cpGytCB0eqvRks4FAlJoUJiFPG.jpg,2010-06-16,Toy Story 3,False,7.8,11158
False,/32V4uHVRU2fbDsQl1dsYsZm3uba.jpg,"[80, 35]",107,en,Snatch,"Illegal boxing promoter Turkish convinces gangster Brick Top to offer bets on bare-knuckle boxer Mickey at his bookie business. When Mickey does not throw his first fight as agreed, an infuriated Brick Top demands another match. Meanwhile, gangster Frankie Four Fingers comes to place a bet for a friend with Brick Top's bookies, as multiple criminals converge on a stolen diamond that Frankie has come to London to sell.",14.262,/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,2000-09-01,Snatch,False,7.8,6433
False,/a2pPepVPtKY7E4XEkT7W3ZxUOY5.jpg,"[35, 18]",580175,da,Druk,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,26.294,/fsn4cjpCvWuP9wU9hcFnK7M8RZC.jpg,2020-09-24,Another Round,False,7.8,378
False,/4DDayvXxs7vwjd33fZNyWfTlCDA.jpg,"[16, 27, 14, 28]",539517,en,Constantine: City of Demons - The Movie,"A decade after a tragic mistake, family man Chas and occult detective John Constantine set out to cure Chas’s daughter Trish from a mysterious supernatural coma. With the help of the mysterious Nightmare Nurse, the influential Queen of Angels, and brutal Aztec God Mictlantecuhtli, the pair just might have a chance at outsmarting the demon Beroul to save Trish’s soul. In a world of shadows and dark magic, not everything is what it seems, and there’s always a price to pay. The path to redemption is never easy, and if Constantine is to succeed, he must navigate through the dark urban underbelly of Los Angeles, outwit the most cunning spawns of hell, and come face to face with arch-nemesis Nergal – all while battling his own inner demons!",36.045,/tZIMe2pYug1cS9e7AZnd1bTTidM.jpg,2018-10-04,Constantine: City of Demons - The Movie,False,7.8,299
False,/dOtHta7FICkDrvdnqpjK4CvmmVx.jpg,"[10749, 18]",21135,it,L'eclisse,"This romantic drama by Michelangelo Antonioni follows the love life of Vittoria, a beautiful literary translator living in Rome. After splitting from her writer boyfriend, Riccardo, Vittoria meets Piero, a lively stockbroker, on the hectic floor of the Roman stock exchange. Though Vittoria and Piero begin a relationship, it is not one without difficulties, and their commitment to one another is tested during an eclipse.",7.582,/oXoe0Fp92Yw3mMJ9Vq0hPlaMELg.jpg,1962-04-12,L'Eclisse,False,7.8,267
False,/cAs5zvT5NdGbN8HSraQGt5WpVfi.jpg,"[35, 18, 10752]",11902,sr,Подземље,"Black marketeers Marko and Blacky manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation.",9.632,/8Uz28500yRt9ZJpT5hKOkuu18pl.jpg,1995-04-11,Underground,False,7.8,403
False,/yukdRXb2bhpwDtCHKvQpQ0q77pd.jpg,"[18, 27]",136,en,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",9.532,/j2dwljljOrLTcnwfKeUBBeNB8t7.jpg,1932-02-12,Freaks,False,7.8,697
False,/6OTRuxpwUUGbmCX3MKP25dOmo59.jpg,"[28, 878, 16]",503314,ja,ドラゴンボール超スーパー ブロリー,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",44.64,/f03YksE4NggUjG75toz4H1YAGRf.jpg,2018-12-14,Dragon Ball Super: Broly,False,7.8,1860
False,/xkaeirZBfs9nfz2TJoFHxyOLCcC.jpg,[18],22683,en,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,22.167,/cvuy284WV0B0t78Ay3GRtto51Vd.jpg,2009-02-07,Gifted Hands: The Ben Carson Story,False,7.8,338
False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",94.636,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-10-17,Harry Potter and the Deathly Hallows: Part 1,False,7.8,14219
False,/hSRb0YhB4TaeIKgZtQbFuY3l0XM.jpg,"[18, 10752]",143,en,All Quiet on the Western Front,"A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.",9.66,/yAU6jklJLUjZot3WyvyJrxVdLKb.jpg,1930-04-29,All Quiet on the Western Front,False,7.8,437
False,/wFSXN4CaDfmUURbEbghhK6m7WPI.jpg,[18],582927,es,Ya no estoy aquí,"In Monterrey, Mexico, a young street gang spends their days dancing to slowed-down cumbia and attending parties. After a mix-up with a local cartel, their leader is forced to migrate to the U.S. but quickly longs to return home.",21.863,/vyrkQmqQODkWXY9e4vDhzteDtIr.jpg,2019-10-21,I'm No Longer Here,False,7.8,286
False,/v8Nf6Y1qL1Q3PWTBezXNPPaXqza.jpg,"[18, 36, 53]",556984,en,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,22.902,/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,2020-09-25,The Trial of the Chicago 7,False,7.8,1165
